"Date","Price","Open","High","Low","Vol.","Change %"
"02/02/2024","41.55","40.70","42.00","41.00","80.61M","2.09%"
"02/05/2024","40.50","41.55","44.15","40.05","14.17M","-2.53%"
"02/06/2024","39.90","40.50","40.05","39.05","32.95M","-1.48%"
"02/07/2024","39.20","39.90","40.00","39.00","26.02M","-1.75%"
"02/08/2024","39.95","39.20","39.95","37.20","18.55M","1.91%"
"02/09/2024","40.00","39.95","41.15","39.55","11.80M","0.13%"
"02/12/2024","39.85","40.00","39.95","37.00","21.17M","-0.38%"
"02/13/2024","39.45","39.85","39.70","39.45","8.60M","-1.00%"
"02/14/2024","39.20","39.45","39.45","39.00","12.30M","-0.63%"
"02/15/2024","39.05","39.20","39.25","39.05","56.61M","-0.38%"
"02/16/2024","39.00","39.05","39.80","38.85","27.58M","-0.13%"
"02/19/2024","39.00","39.00","39.60","39.00","28.83M","0.00%"
"02/20/2024","38.85","39.00","39.50","38.60","13.80M","-0.38%"
"02/21/2024","38.55","38.85","38.90","38.55","17.18M","-0.77%"
"02/22/2024","39.50","38.55","39.50","38.80","9.55M","2.46%"
"02/23/2024","39.05","39.50","40.00","38.80","53.04M","-1.14%"
"02/26/2024","39.50","39.05","39.50","39.50","8.25M","1.15%"
"02/27/2024","39.45","39.50","39.45","38.10","7.87M","-0.13%"
"02/28/2024","36.00","39.45","36.95","36.00","9.51M","-8.75%"
"02/29/2024","39.60","36.00","39.60","36.00","8.63M","10.00%"
"03/01/2024","41.70","39.75","43.20","39.60","20.49M","5.30%"
"03/04/2024","41.50","41.70","41.50","41.15","3.11M","-0.48%"
"03/05/2024","41.70","41.50","41.70","41.30","11.83M","0.48%"
"03/06/2024","41.35","41.70","41.70","41.30","37.47M","-0.84%"
"03/07/2024","40.70","41.35","41.00","40.70","6.55M","-1.57%"
"03/08/2024","41.10","40.70","41.10","40.00","18.04M","0.98%"
"03/11/2024","41.90","41.10","42.00","41.50","96.63M","1.95%"
"03/12/2024","43.00","41.20","43.90","41.20","39.03M","2.63%"
"03/13/2024","44.40","43.00","44.50","43.00","26.44M","3.26%"
"03/14/2024","44.05","44.40","44.10","44.00","13.86M","-0.79%"
"03/15/2024","48.45","44.05","48.45","44.00","13.75M","9.99%"
"03/18/2024","46.65","48.45","47.00","45.50","35.35M","-3.72%"
"03/19/2024","45.85","46.65","46.65","45.85","8.22M","-1.71%"
"03/20/2024","45.85","45.85","45.90","45.50","9.30M","0.00%"
"03/21/2024","47.20","45.85","48.00","45.85","19.04M","2.94%"
"03/22/2024","48.75","47.20","49.50","48.00","64.13M","3.28%"
"03/25/2024","48.30","48.75","48.50","47.20","13.30M","-0.92%"
"03/26/2024","49.20","48.30","49.20","48.00","67.15M","1.86%"
"03/27/2024","52.00","49.20","52.50","49.00","49.53M","5.69%"
"03/28/2024","52.50","52.00","52.50","51.00","78.68M","0.96%"
