"Date","Price","Open","High","Low","Vol.","Change %"
"12/02/2025","160.00","160.00","160.00","160.00","273.66K","0.00%"
"12/03/2025","162.00","160.00","162.00","162.00","307.89K","1.25%"
"12/04/2025","162.00","162.00","162.00","162.00","93.15K","0.00%"
"12/05/2025","162.00","162.00","162.00","162.00","387.70K","0.00%"
"12/08/2025","162.00","162.00","162.00","162.00","243.55K","0.00%"
"12/09/2025","162.00","162.00","162.00","162.00","641.49K","0.00%"
"12/10/2025","162.00","162.00","162.00","162.00","833.18K","0.00%"
"12/11/2025","162.00","162.00","162.00","162.00","772.83K","0.00%"
"12/12/2025","162.00","162.00","162.00","162.00","298.33K","0.00%"
"12/15/2025","162.00","162.00","162.00","162.00","572.61K","0.00%"
"12/16/2025","162.00","162.00","162.00","162.00","713.55K","0.00%"
"12/17/2025","162.00","162.00","162.00","162.00","875.37K","0.00%"
"12/18/2025","162.00","162.00","162.00","162.00","631.15K","0.00%"
"12/19/2025","170.00","162.00","170.00","170.00","587.24K","4.94%"
"12/22/2025","174.00","170.00","174.00","174.00","496.19K","2.35%"
"12/23/2025","174.00","174.00","174.00","174.00","604.92K","0.00%"
"12/24/2025","175.00","174.00","175.00","175.00","295.08K","0.57%"
"12/29/2025","175.00","175.00","175.00","175.00","411.11K","0.00%"
"12/30/2025","178.50","175.00","178.50","178.50","363.02K","2.00%"
"12/31/2025","178.50","178.50","178.50","178.50","414.88K","0.00%"
"01/02/2026","178.50","178.50","178.50","178.50","231.55K","0.00%"
"01/05/2026","183.00","178.50","183.00","183.00","606.24K","2.52%"
"01/06/2026","183.00","183.00","183.00","183.00","558.32K","0.00%"
"01/07/2026","183.00","183.00","183.00","183.00","509.52K","0.00%"
"01/08/2026","183.00","183.00","183.00","183.00","562.67K","0.00%"
"01/09/2026","183.00","183.00","183.00","183.00","402.52K","0.00%"
"01/12/2026","183.00","183.00","183.00","183.00","723.42K","0.00%"
"01/13/2026","183.00","183.00","183.00","183.00","1.18M","0.00%"
"01/14/2026","183.00","183.00","183.00","183.00","1.21M","0.00%"
"01/15/2026","183.00","183.00","183.00","183.00","1.28M","0.00%"
"01/16/2026","183.00","183.00","183.00","183.00","849.82K","0.00%"
"01/19/2026","183.00","183.00","183.00","183.00","579.84K","0.00%"
"01/20/2026","183.00","183.00","183.00","183.00","942.42K","0.00%"
"01/21/2026","183.00","183.00","183.00","183.00","264.17K","0.00%"
"01/22/2026","183.00","183.00","183.00","183.00","783.87K","0.00%"
