"Date","Price","Open","High","Low","Vol.","Change %"
"02/12/2025","255.00","255.00","255.00","255.00","1.49M","0.00%"
"02/13/2025","255.00","255.00","255.00","255.00","484.22K","0.00%"
"02/14/2025","264.20","255.00","264.20","264.20","1.08M","3.61%"
"02/17/2025","264.20","264.20","264.20","264.20","1.78M","0.00%"
"02/18/2025","264.20","264.20","264.20","264.20","1.21M","0.00%"
"02/19/2025","264.20","264.20","264.20","264.20","1.33M","0.00%"
"02/20/2025","264.20","264.20","264.20","264.20","231.76K","0.00%"
"02/21/2025","264.20","264.20","264.20","264.20","405.98K","0.00%"
"02/24/2025","264.20","264.20","264.20","264.20","2.01M","0.00%"
"02/25/2025","264.20","264.20","264.20","264.20","872.31K","0.00%"
"02/26/2025","264.20","264.20","264.20","264.20","273.18K","0.00%"
"02/27/2025","264.20","264.20","264.20","264.20","151.78K","0.00%"
"02/28/2025","264.20","264.20","264.20","264.20","2.25M","0.00%"
"03/03/2025","264.20","264.20","264.20","264.20","1.10M","0.00%"
"03/04/2025","264.20","264.20","264.20","264.20","1.29M","0.00%"
"03/05/2025","264.20","264.20","264.20","264.20","1.12M","0.00%"
"03/06/2025","264.20","264.20","264.20","264.20","399.27K","0.00%"
"03/07/2025","255.80","264.20","255.80","247.60","863.12K","-3.18%"
"03/10/2025","255.80","255.80","255.80","255.80","556.10K","0.00%"
"03/11/2025","245.00","255.80","245.00","245.00","1.49M","-4.22%"
"03/12/2025","245.00","245.00","245.80","245.00","10.96M","0.00%"
"03/13/2025","245.00","245.00","245.00","245.00","1.11M","0.00%"
"03/14/2025","245.00","245.00","245.00","245.00","5.17M","0.00%"
"03/17/2025","245.00","245.00","245.00","245.00","5.36M","0.00%"
"03/18/2025","245.00","245.00","245.00","245.00","2.09M","0.00%"
"03/19/2025","245.00","245.00","245.00","245.00","3.60M","0.00%"
"03/20/2025","245.00","245.00","245.00","245.00","477.98K","0.00%"
"03/21/2025","245.00","245.00","245.00","245.00","4.40M","0.00%"
"03/24/2025","245.00","245.00","245.00","245.00","677.25K","0.00%"
"03/25/2025","245.00","245.00","245.00","245.00","1.88M","0.00%"
"03/26/2025","238.40","245.00","238.40","238.40","2.49M","-2.69%"
"03/27/2025","245.00","238.40","245.00","244.50","4.10M","2.77%"
"03/28/2025","245.00","245.00","245.00","245.00","426.42K","0.00%"
"04/02/2025","245.00","245.00","245.00","245.00","5.86M","0.00%"
"04/03/2025","245.00","245.00","245.00","245.00","410.05K","0.00%"
"04/04/2025","245.00","245.00","245.00","245.00","1.48M","0.00%"
"04/07/2025","245.00","245.00","245.00","245.00","847.02K","0.00%"
