"Date","Price","Open","High","Low","Vol.","Change %"
"03/07/2024","100,335.30","100,014.78","100,545.25","99,593.29","554.24M","0.75%"
"03/08/2024","101,330.85","100,338.07","101,788.26","100,338.07","357.93M","0.99%"
"03/11/2024","102,044.84","101,294.91","102,044.84","101,294.91","436.65M","0.70%"
"03/12/2024","103,524.44","102,044.84","103,524.44","102,044.84","565.12M","1.45%"
"03/13/2024","104,007.49","103,524.44","104,035.93","103,522.90","326.83M","0.47%"
"03/14/2024","104,056.21","104,005.87","104,148.35","103,886.07","226.20M","0.05%"
"03/15/2024","105,085.25","104,056.21","104,059.39","103,845.53","94.43M","0.99%"
"03/18/2024","104,663.34","105,085.25","105,187.74","104,294.09","287.37M","-0.40%"
"03/19/2024","104,553.31","104,675.43","104,731.35","104,265.65","306.41M","-0.11%"
"03/20/2024","104,256.81","104,553.31","104,553.31","104,212.86","298.18M","-0.28%"
"03/21/2024","104,387.47","104,256.81","104,475.70","103,888.54","336.45M","0.13%"
"03/22/2024","104,647.37","104,452.18","104,993.21","104,437.80","504.81M","0.25%"
"03/25/2024","104,136.35","104,648.98","104,671.62","104,129.10","270.61M","-0.49%"
"03/26/2024","103,952.47","104,211.79","104,247.51","103,933.86","373.92M","-0.18%"
"03/27/2024","104,283.64","103,952.47","104,292.34","103,844.41","499.37M","0.32%"
"03/28/2024","104,562.06","104,283.64","104,622.72","104,231.58","622.84M","0.27%"
"04/02/2024","104,518.14","104,566.20","104,791.48","104,379.27","545.31M","-0.04%"
"04/03/2024","104,181.32","104,518.14","104,539.22","104,181.32","404.96M","-0.32%"
"04/04/2024","103,736.08","104,181.32","104,181.32","103,736.08","487.46M","-0.43%"
"04/05/2024","103,437.67","103,736.08","103,736.08","103,412.33","1.82B","-0.29%"
"04/08/2024","103,047.23","103,437.67","103,548.23","103,047.07","397.84M","-0.38%"
"04/12/2024","102,314.56","103,046.99","103,071.30","100,492.45","734.01M","-0.71%"
"04/15/2024","101,778.47","102,314.56","102,367.97","101,744.88","326.63M","-0.52%"
"04/16/2024","100,717.21","101,777.12","101,777.12","100,708.92","403.88M","-1.04%"
